imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt10603372,0.0,0.0,,de,2021-09-30,0.705,5.0,1.0
tt10603466,60000.0,0.0,,pt,2021-06-30,1.422,5.9,4.0
tt10605812,0.0,0.0,,pt,2021-09-24,39.195,6.5,183.0
tt10608624,0.0,0.0,,ml,2022-02-25,1.4,6.0,3.0
tt10612362,0.0,0.0,,en,2021-07-10,1.525,0.0,0.0
tt10616760,0.0,0.0,,es,2021-08-26,2.339,6.3,25.0
tt10617192,250000.0,0.0,,en,2021-12-01,0.6,0.0,0.0
tt10618682,0.0,0.0,,en,2021-03-31,0.6,0.0,0.0
tt10619392,0.0,0.0,,en,2022-08-30,1.064,0.0,0.0
tt10622972,0.0,0.0,,mr,2021-11-19,1.088,8.0,1.0
tt10626774,0.0,0.0,,en,2022-09-17,1.4,0.0,0.0
tt10627530,0.0,0.0,,en,2021-12-12,1.329,0.0,0.0
tt10627804,12000.0,0.0,,en,2022-01-15,0.643,0.0,0.0
tt10631148,0.0,0.0,,en,2022-06-16,2.153,4.714,7.0
tt10631206,0.0,0.0,,en,2021-07-22,1.217,0.0,0.0
tt10632226,0.0,0.0,PG-13,es,2021-12-08,2.232,7.0,5.0
tt10633456,2000000.0,12886100.0,PG-13,en,2021-02-12,15.515,7.4,1088.0
tt10635042,0.0,0.0,PG-13,ja,2021-01-08,188.489,7.9,120.0
tt10635588,0.0,0.0,G,en,2021-12-16,0.6,0.0,0.0
tt10638320,0.0,0.0,,ml,2021-02-26,1.001,5.0,2.0
tt10638522,0.0,0.0,,en,2023-07-28,3.029,0.0,0.0
tt10639214,0.0,0.0,,en,2021-12-03,1.459,6.0,1.0
tt10639624,0.0,0.0,,en,2022-04-26,1.739,4.2,5.0
tt10640346,78000000.0,11000000.0,R,en,2022-12-23,102.155,7.75,32.0
tt10640760,0.0,0.0,,en,2021-04-06,2.156,4.0,1.0
tt10643926,0.0,0.0,PG-13,en,2022-10-07,6.444,6.8,4.0
tt10644372,0.0,0.0,,en,2021-09-01,2.394,5.5,2.0
tt10644690,0.0,0.0,,pt,2021-08-04,0.6,5.0,1.0
tt10644708,0.0,0.0,,hi,2022-09-22,3.864,5.643,7.0
tt10648342,250000000.0,760928000.0,PG-13,en,2022-07-06,476.404,6.673,5113.0
tt10648714,9100000.0,6459310.0,,ru,2021-04-15,336.955,6.1,355.0
tt10649008,0.0,0.0,,en,2021-04-12,2.52,0.0,0.0
tt10650376,0.0,0.0,,en,2022-02-11,2.11,6.0,2.0
tt10655356,0.0,0.0,,en,2022-05-20,0.6,0.0,0.0
tt10657684,0.0,0.0,,ar,2021-05-13,2.329,10.0,1.0
tt10657992,0.0,0.0,R,en,2021-09-10,3.223,6.5,25.0
tt10659270,0.0,0.0,,en,2021-03-04,0.893,0.0,0.0
tt10661100,0.0,0.0,,ru,2021-05-29,1.317,7.0,1.0
tt10661500,0.0,0.0,,en,2021-01-05,0.992,6.5,2.0
tt10661710,0.0,0.0,R,en,2021-01-22,9.584,7.2,64.0
tt10661848,0.0,0.0,,ta,2021-06-18,13.12,6.4,23.0
tt10665338,20000000.0,131647000.0,R,en,2021-10-14,222.563,6.7,1707.0
tt10665342,20000000.0,103000000.0,R,en,2022-10-12,167.387,6.443,1075.0
tt10666594,0.0,0.0,,en,2021-08-27,6.357,0.0,0.0
tt10669914,0.0,0.0,,es,2023-01-26,201.447,4.0,1.0
tt10670858,0.0,0.0,,en,2022-03-14,0.776,3.0,1.0
tt10674614,0.0,0.0,,en,2021-11-23,2.295,6.0,2.0
tt10676012,0.0,0.0,PG-13,en,2021-02-12,46.629,7.7,1553.0
tt10680838,1000000.0,0.0,PG-13,en,2022-07-08,2.778,6.375,12.0
tt10687016,0.0,0.0,,en,2021-11-24,0.6,0.0,0.0
tt10687052,0.0,0.0,,sk,2022-09-15,0.6,7.2,2.0
tt10687070,0.0,0.0,,ta,2021-04-05,4.181,7.5,7.0
tt10687116,0.0,0.0,NR,en,2022-09-28,22.229,7.674,172.0
tt10687220,0.0,0.0,,hi,2022-06-17,2.843,3.75,4.0
tt10687506,0.0,0.0,,en,2021-10-21,22.941,7.1,240.0
tt10689606,0.0,0.0,,fr,2021-10-27,3.403,6.3,3.0
tt10691162,0.0,0.0,,en,2021-08-04,65.892,6.4,433.0
tt10691828,0.0,0.0,,ar,2021-10-13,1.855,6.0,3.0
tt10692578,0.0,0.0,,mt,2022-09-23,2.279,4.0,4.0
tt10692788,0.0,0.0,,en,2021-06-04,5.342,7.5,48.0
tt10692870,0.0,0.0,,cs,2022-09-15,0.792,0.0,0.0
tt10695408,0.0,0.0,,en,2021-07-07,1.4,0.0,0.0
tt10696116,0.0,0.0,,en,2022-08-28,0.6,0.0,0.0
tt10696586,0.0,0.0,,ar,2021-07-07,4.821,5.2,5.0
tt10696784,0.0,0.0,R,en,2021-10-22,143.83,6.7,673.0
tt10696896,20000000.0,19672100.0,R,en,2021-07-29,37.993,6.8,602.0
tt10698174,0.0,0.0,R,en,2021-12-03,6.104,4.9,18.0
tt10698680,13000000.0,90410800.0,PG-13,kn,2022-04-14,12.202,7.712,92.0
tt10699086,0.0,0.0,,hi,2022-03-18,4.276,6.0,15.0
tt10701074,0.0,0.0,,ta,2022-09-30,11.48,7.279,34.0
tt10701788,0.0,0.0,,en,2022-01-04,0.755,2.5,2.0
tt10702148,0.0,0.0,R,en,2021-02-23,7.662,6.8,52.0
tt10703978,0.0,0.0,,en,2021-10-07,5.766,5.7,7.0
tt10704342,0.0,0.0,,en,2021-04-21,2.696,3.0,1.0
tt10706676,0.0,0.0,,ko,2021-06-24,0.6,6.0,1.0
tt10709114,0.0,0.0,,en,2022-09-07,0.6,0.0,0.0
tt10709484,0.0,0.0,,ta,2022-05-12,2.381,6.833,15.0
tt10712928,0.0,0.0,,en,2021-01-06,5.201,6.2,13.0
tt10715446,0.0,0.0,R,pt,2021-08-26,21.477,6.1,87.0
tt10719606,0.0,0.0,,en,2021-07-01,0.65,0.0,0.0
tt10719916,0.0,0.0,,es,2021-10-21,147.853,7.1,78.0
tt10719958,0.0,0.0,R,en,2021-06-18,6.86,5.9,27.0
tt10722406,0.0,1753830.0,,es,2021-02-25,134.309,7.1,149.0
tt10724432,0.0,0.0,,en,2022-10-08,0.6,7.0,1.0
tt10728214,0.0,0.0,,en,2021-06-15,1.254,0.0,0.0
tt10730376,0.0,0.0,R,en,2021-04-13,14.717,3.3,9.0
tt10731256,35000000.0,86669000.0,R,en,2022-09-21,133.806,6.879,1235.0
tt10731768,0.0,0.0,,en,2021-08-18,157.615,6.8,894.0
tt10732462,0.0,0.0,,ar,2022-03-18,2.193,5.0,1.0
tt10733228,0.0,0.0,,hi,2022-02-11,2.804,5.895,19.0
tt10734864,0.0,32890.0,,en,2021-03-12,4.479,4.6,25.0
tt10737358,0.0,0.0,,en,2022-03-11,8.322,6.6,5.0
tt10737860,0.0,0.0,,en,2021-02-13,0.631,0.0,0.0
tt10737918,0.0,0.0,NR,ja,2022-05-13,35.109,7.0,56.0
tt10738536,0.0,2631280.0,,fr,2021-09-08,13.964,6.9,103.0
tt10738906,0.0,0.0,,cy,2021-11-19,2.61,6.2,14.0
tt10739160,0.0,0.0,,en,2021-02-23,1.971,4.0,5.0
tt10739666,2850000.0,0.0,,hi,2021-11-25,2.48,7.2,9.0
tt10740928,0.0,0.0,R,en,2021-10-22,4.567,4.5,6.0
tt10740944,0.0,0.0,,en,2022-04-04,0.959,8.0,1.0
tt10741388,0.0,0.0,,en,2022-03-26,1.626,2.0,1.0
tt10741542,0.0,0.0,,hi,2021-06-18,1.938,5.9,11.0
tt10742934,0.0,0.0,,es,2021-03-11,10.875,7.7,35.0
tt10746060,0.0,0.0,R,en,2021-01-29,70.361,5.8,47.0
tt10749948,0.0,0.0,,ru,2022-10-06,5.987,8.079,19.0
tt10752004,0.0,0.0,,en,2021-11-05,16.527,7.1,1055.0
tt10755608,0.0,0.0,,hi,2021-01-21,1.08,7.0,2.0
tt10756184,0.0,0.0,,fr,2021-09-08,0.792,5.3,3.0
tt10761694,0.0,0.0,,hi,2021-12-03,1.656,10.0,1.0
tt10763820,21700000.0,0.0,R,en,2021-10-20,88.396,6.6,529.0
tt10766468,0.0,15486700.0,,ja,2021-01-08,6.741,9.3,28.0
tt10767052,0.0,0.0,,en,2023-09-22,7.174,0.0,0.0
tt10767066,0.0,0.0,NR,en,2021-05-21,3.597,7.5,4.0
tt10771312,0.0,0.0,,en,2021-09-05,0.94,0.0,0.0
tt10772654,0.0,0.0,,ru,2021-03-04,2.561,5.5,4.0
tt10773194,0.0,0.0,,en,2021-10-07,3.287,0.0,0.0
tt10773626,0.0,0.0,,en,2021-08-27,4.075,6.6,9.0
tt10776712,0.0,0.0,NR,en,2023-02-03,3.384,0.0,0.0
tt10779254,0.0,0.0,,de,2022-09-16,0.788,0.0,0.0
tt10783504,0.0,0.0,,el,2022-01-25,2.36,7.0,2.0
tt10787484,0.0,0.0,,en,2021-07-02,2.461,6.8,5.0
tt10788058,0.0,0.0,,en,2023-01-23,6.385,0.0,0.0
tt10789062,0.0,0.0,,en,2022-03-03,1.277,8.0,1.0
tt10789216,0.0,0.0,,en,2022-07-14,3.314,5.5,2.0
tt10799922,0.0,0.0,,en,2021-05-04,2.604,4.7,3.0
tt10800070,0.0,0.0,,en,2021-09-24,0.6,0.0,0.0
tt10800322,0.0,0.0,,en,2022-09-27,4.019,6.0,2.0
tt10801400,0.0,0.0,,en,2021-03-23,1.359,6.0,1.0
tt10801458,0.0,0.0,,de,2021-09-16,0.6,0.0,0.0
tt10801496,0.0,0.0,,en,2021-09-02,3.046,7.3,9.0
tt10804210,0.0,0.0,,en,2021-11-01,0.911,6.0,2.0
tt10805970,0.0,0.0,,ta,2022-12-30,4.123,0.0,0.0
tt10806040,0.0,0.0,,ta,2022-02-24,5.675,6.567,15.0
tt10809742,0.0,0.0,,en,2022-06-16,86.588,5.996,119.0
tt10810850,0.0,0.0,,en,2021-03-16,2.961,7.0,1.0
tt10811166,0.0,0.0,,hi,2022-03-11,4.548,7.6,29.0
tt10816000,0.0,0.0,,en,2021-05-18,1.405,1.0,1.0
tt10816062,0.0,0.0,,en,2022-08-19,0.6,10.0,1.0
tt10820008,0.0,0.0,,en,2021-07-02,2.921,0.0,0.0
tt10825610,0.0,0.0,,de,2021-08-06,0.658,0.0,0.0
tt10826164,0.0,0.0,,en,2022-10-20,0.6,0.0,0.0
tt10826774,200000.0,0.0,,en,2021-09-24,1.144,0.0,0.0
tt10827792,0.0,0.0,,en,2021-08-24,0.755,0.0,0.0
tt10832002,0.0,0.0,,ar,2021-08-08,1.257,8.0,1.0
tt10832274,0.0,0.0,,en,2021-08-06,6.384,6.8,14.0
tt10832720,0.0,0.0,,en,2021-11-03,0.6,0.0,0.0
tt10833378,0.0,0.0,NR,en,2022-10-14,1.77,0.0,0.0
tt10833732,0.0,0.0,,hi,2021-03-19,1.322,0.0,0.0
tt10837952,0.0,0.0,,en,2021-04-30,0.6,0.0,0.0
tt10838180,190000000.0,156497000.0,R,en,2021-12-16,492.887,6.7,3619.0
tt10840042,0.0,0.0,,en,2021-08-20,4.451,0.0,0.0
tt10841088,0.0,0.0,,en,2021-05-28,243.789,5.3,39.0
tt10846008,0.0,0.0,,en,2022-11-06,0.96,0.0,0.0
tt10848020,0.0,0.0,,zh,2021-05-15,1.275,0.0,0.0
tt10849722,0.0,0.0,,en,2021-06-04,1.495,0.0,0.0
tt10850940,0.0,0.0,,en,2021-03-31,0.84,0.0,0.0
tt10851466,0.0,0.0,,sv,2022-05-06,12.533,6.115,13.0
tt10854954,0.0,0.0,,en,2021-06-24,3.487,3.5,2.0
tt10855768,1000000.0,23000000.0,PG-13,en,2023-01-19,45.175,7.158,19.0
tt10856166,0.0,0.0,,fr,2021-09-24,1.94,7.0,1.0
tt10862050,0.0,0.0,,en,2021-08-23,2.529,5.0,1.0
tt10862868,0.0,0.0,NR,en,2021-03-16,1.755,7.5,2.0
tt10868600,0.0,0.0,,it,2022-05-05,0.999,5.5,1.0
tt10868922,0.0,0.0,,en,2021-09-14,2.66,5.3,6.0
tt10872080,0.0,0.0,,en,2021-04-19,3.331,7.1,5.0
tt10872600,200000000.0,1892000000.0,PG-13,en,2021-12-15,5086.67,8.1,12527.0
tt10873438,0.0,0.0,,ca,2022-10-26,1.434,0.0,0.0
tt10873536,0.0,0.0,,kn,2021-08-20,1.011,0.0,0.0
tt10880158,0.0,0.0,,en,2022-06-12,1.248,0.0,0.0
tt10883194,0.0,0.0,,en,2021-04-16,0.6,0.0,0.0
tt10883302,0.0,0.0,,kn,2021-03-11,2.306,0.0,0.0
tt10886670,0.0,0.0,,es,2021-07-15,72.638,8.1,315.0
tt10887736,0.0,0.0,,en,2022-05-13,0.788,2.5,3.0
tt10888594,0.0,0.0,,hi,2021-05-12,4.05,4.6,28.0
tt10888824,0.0,0.0,,ta,2021-03-12,1.961,7.2,5.0
tt10892194,0.0,0.0,,it,2022-06-08,1.17,5.8,5.0
tt10893170,0.0,0.0,,ta,2021-01-14,1.168,4.1,12.0
tt10895556,0.0,0.0,,hi,2021-10-15,2.075,9.4,4.0
tt10895576,0.0,0.0,,hi,2021-07-26,6.776,7.2,37.0
tt10896398,20000000.0,0.0,R,en,2021-03-05,12.404,5.9,52.0
tt10896634,0.0,0.0,R,en,2021-02-11,51.23,7.0,122.0
tt10899402,0.0,0.0,R,en,2021-11-09,2.346,5.4,9.0
tt10912628,0.0,0.0,,da,2021-10-16,0.78,0.0,0.0
tt10913160,0.0,0.0,,en,2021-07-16,2.213,0.0,0.0
tt10915840,0.0,0.0,,ja,2021-10-08,1.4,0.0,0.0
tt10916458,0.0,0.0,,en,2021-05-07,0.6,0.0,0.0
tt10916810,0.0,0.0,,fr,2022-07-22,0.831,3.0,3.0
tt10919184,0.0,0.0,,sr,2021-08-26,0.6,0.0,0.0
tt10919240,0.0,0.0,,ml,2021-07-15,3.087,7.4,25.0
tt10919304,0.0,0.0,,hi,2022-04-08,2.417,5.0,2.0
tt10919362,0.0,0.0,,en,2021-09-24,4.467,5.6,9.0
tt10919446,0.0,0.0,,en,2021-09-27,2.766,8.7,3.0
tt10920562,0.0,0.0,,en,2021-01-01,0.911,0.0,0.0
tt10924538,0.0,0.0,,ru,2021-12-02,1.934,6.8,12.0
tt10925852,0.0,212833.0,R,en,2021-10-29,10.644,7.0,26.0
tt10926320,0.0,0.0,PG-13,en,2021-09-10,3.547,5.2,9.0
tt10928086,0.0,0.0,,sv,2021-10-08,1.6,5.0,14.0
tt10928202,94606.0,0.0,,bn,2022-07-29,2.706,7.6,5.0
tt10928872,0.0,0.0,,en,2021-11-19,2.469,0.0,0.0
tt10930820,0.0,0.0,,pt,2021-08-13,0.714,0.0,0.0
tt10931784,0.0,0.0,R,en,2022-11-23,24.88,5.358,74.0
tt10934196,0.0,0.0,,sr,2021-01-01,4.548,8.1,8.0
tt10935152,10000.0,0.0,,en,2022-03-04,0.713,2.0,1.0
tt10935560,0.0,0.0,,it,2022-02-24,8.83,4.609,115.0
tt10935956,104000000.0,0.0,,ar,2022-06-30,4.478,8.9,5.0
tt10937496,0.0,0.0,,it,2021-08-26,1.525,5.7,9.0
tt10939474,0.0,0.0,,en,2021-02-03,0.796,4.0,1.0
tt10940736,0.0,0.0,,fr,2022-06-08,5.939,5.632,19.0
tt10943248,0.0,0.0,,ca,2021-12-14,0.6,0.0,0.0
tt10944276,0.0,0.0,R,en,2021-12-03,7.045,5.8,12.0
tt10944596,0.0,0.0,PG-13,en,2021-05-07,47.14,7.3,96.0
tt10944760,6600000.0,5115720.0,R,fr,2021-07-14,65.122,6.5,732.0
tt10945164,0.0,0.0,,bg,2021-06-30,1.669,7.5,1.0
tt10945232,0.0,0.0,,fr,2022-03-16,16.062,5.6,32.0
tt10945254,1400000.0,3795580.0,,fr,2021-06-23,6.023,5.3,43.0
tt10945274,6500000.0,4181040.0,,fr,2021-12-15,132.133,7.3,358.0
tt10945288,11900000.0,15300000.0,PG,en,2021-10-13,25.842,7.2,96.0
tt10945316,0.0,0.0,,fr,2022-03-09,2.74,7.3,4.0
tt10947934,0.0,0.0,,en,2022-08-23,0.6,0.0,0.0
tt10949028,0.0,0.0,,en,2022-04-08,5.646,5.367,15.0
tt10951288,0.0,0.0,,en,2021-03-09,3.249,7.3,6.0
tt10951504,0.0,0.0,,es,2021-05-21,2.93,2.0,1.0
tt10951972,4300000.0,0.0,,fr,2022-02-02,6.843,5.9,18.0
tt10953232,0.0,0.0,,en,2022-06-07,0.679,0.0,0.0
tt10954600,0.0,0.0,PG-13,en,2023-02-10,328.015,8.2,10.0
tt10954652,18000000.0,90112500.0,PG-13,en,2021-07-21,319.926,6.6,2611.0
tt10954984,68000000.0,170823000.0,R,en,2022-07-20,116.315,6.936,2301.0
tt10957044,0.0,0.0,R,sv,2021-12-03,7.689,6.0,36.0
tt10959454,0.0,0.0,,en,2021-06-12,3.738,4.0,4.0
tt10961374,0.0,0.0,,it,2021-06-10,2.547,5.8,26.0
tt10962368,0.0,0.0,NR,en,2021-04-29,14.173,5.8,691.0
tt10962838,0.0,0.0,,en,2021-09-03,0.6,5.0,1.0
tt10963118,0.0,0.0,R,en,2021-04-26,2.448,0.0,0.0
tt10963926,0.0,0.0,,en,2021-09-08,1.921,0.0,0.0
tt10963954,0.0,0.0,,pl,2022-08-12,1.4,0.0,0.0
tt10965850,1900000.0,0.0,,fr,2021-07-31,1.072,6.2,9.0
tt10965976,0.0,0.0,,fr,2021-09-29,2.045,6.0,31.0
tt10972912,0.0,0.0,,en,2022-11-27,0.624,8.0,1.0
tt10973118,0.0,0.0,,ta,2021-08-13,3.189,6.1,4.0
tt10973466,0.0,0.0,,es,2021-01-21,1.528,0.0,0.0
tt10974674,0.0,0.0,,en,2021-03-15,4.396,3.0,1.0
tt10975604,0.0,0.0,,pt,2021-09-24,33.023,6.4,152.0
tt10981012,0.0,0.0,,ta,2022-02-04,1.4,7.6,4.0
tt10981070,0.0,0.0,,ml,2021-12-10,1.957,6.5,2.0
tt10981304,0.0,0.0,,te,2021-03-11,0.944,5.8,2.0
tt10984580,0.0,0.0,,es,2022-05-11,3.016,7.143,14.0
tt10985648,0.0,0.0,,en,2022-06-10,0.6,2.0,1.0
tt10986214,0.0,0.0,,en,2021-07-09,4.026,4.4,4.0
tt10986222,0.0,2000000.0,R,en,2021-11-19,20.128,7.7,259.0
tt10986342,0.0,0.0,,zh,2021-10-29,1.633,4.0,1.0
tt10988894,200000.0,0.0,,en,2022-04-08,2.332,8.0,1.0
tt10989240,0.0,0.0,,en,2021-08-06,3.168,4.5,5.0
tt10990188,0.0,0.0,R,en,2021-05-21,2.679,4.4,7.0
tt10990248,0.0,0.0,,en,2021-11-24,3.573,6.0,1.0
tt1099209,0.0,0.0,,en,2022-11-19,3.752,0.0,0.0
tt10994518,0.0,0.0,,en,2021-08-23,0.6,0.0,0.0
tt10994712,0.0,0.0,,id,2022-11-17,9.058,7.8,3.0
tt10999120,75000000.0,0.0,PG-13,en,2022-11-10,107.822,7.093,328.0
tt11002900,0.0,0.0,,fr,2021-06-02,4.995,5.9,38.0
tt11003218,0.0,2652020.0,R,en,2021-07-16,20.692,6.7,710.0
tt11005128,0.0,42195.0,R,en,2022-08-26,35.068,6.4,34.0
tt11006950,0.0,0.0,PG,ru,2022-11-03,6.392,6.6,10.0
tt11009596,0.0,0.0,,it,2021-07-01,6.111,6.3,51.0
tt11010074,0.0,0.0,,en,2022-04-01,4.467,5.5,5.0
tt11010888,0.0,0.0,NR,en,2022-02-08,3.109,4.344,16.0
tt11012066,0.0,0.0,PG,en,2021-11-12,139.086,5.1,412.0
tt11012320,0.0,0.0,,it,2021-09-23,2.652,6.9,20.0
tt11013610,1100000.0,0.0,,id,2022-04-30,8.484,5.8,15.0
tt11014390,0.0,0.0,,en,2021-04-16,18.127,6.7,25.0
tt11014432,0.0,0.0,,en,2021-08-05,3.881,0.0,0.0
tt11015556,0.0,0.0,,en,2021-09-23,0.627,0.0,0.0
tt11016222,0.0,0.0,,en,2021-04-23,1.514,1.0,1.0
tt11018264,0.0,0.0,,en,2022-08-25,24.119,5.115,13.0
tt11020728,0.0,0.0,R,en,2021-03-12,5.704,7.6,44.0
tt11023732,0.0,0.0,,te,2022-06-17,3.406,5.2,5.0
tt11023754,0.0,0.0,,kn,2022-04-01,0.6,0.0,0.0
tt11024528,0.0,2400000.0,,pa,2021-08-12,1.56,8.0,1.0
tt11024580,0.0,0.0,,te,2021-03-26,1.811,6.5,11.0
tt11026788,0.0,0.0,,hi,2021-11-19,0.6,0.0,0.0
tt11027830,0.0,0.0,R,hi,2021-07-02,15.571,6.3,34.0
tt11027836,0.0,0.0,,en,2022-01-16,4.408,4.5,2.0
tt11032810,0.0,0.0,,fr,2021-06-16,13.608,6.5,105.0
tt11033046,0.0,0.0,,en,2021-07-16,4.017,5.1,6.0
tt11033942,0.0,0.0,,en,2021-04-23,6.839,8.0,2.0
tt11034276,0.0,0.0,,sr,2021-12-20,1.538,3.0,1.0
tt11040762,0.0,0.0,,en,2022-03-18,23.229,5.596,26.0
tt11041106,0.0,0.0,,en,2021-07-29,3.412,7.1,8.0
tt11045410,0.0,0.0,,en,2021-08-21,0.6,0.0,0.0
tt11045422,0.0,0.0,PG-13,hi,2021-07-16,3.386,5.0,12.0
tt11045566,0.0,0.0,PG,en,2021-03-14,7.166,7.3,41.0
tt11050878,0.0,0.0,,en,2022-04-09,0.6,0.0,0.0
tt11050886,0.0,0.0,,sr,2021-05-01,1.696,0.0,0.0
tt11051846,0.0,4535.0,,en,2021-03-12,3.596,6.0,3.0
tt11051898,0.0,0.0,,fr,2021-10-15,2.433,6.0,1.0
tt11052678,0.0,0.0,R,en,2022-09-16,26.477,7.3,26.0
tt11053476,0.0,0.0,,en,2021-05-21,2.937,6.3,11.0
tt11056732,0.0,0.0,,en,2021-02-11,1.482,6.0,2.0
tt11057572,0.0,0.0,,en,2021-11-20,0.826,5.0,1.0
tt11058930,3871710.0,0.0,PG-13,fr,2022-03-24,7.823,5.4,7.0
tt11065278,0.0,0.0,,hr,2021-04-25,1.139,0.0,0.0
tt11067026,0.0,0.0,,es,2021-04-14,0.6,0.0,0.0
tt11067726,0.0,0.0,,hi,2021-01-15,0.6,0.0,0.0
tt11068166,0.0,0.0,,fr,2021-07-08,5.344,6.7,43.0
tt11073148,0.0,0.0,,ta,2021-08-20,2.799,6.9,5.0
tt11075264,2450630.0,8824660.0,,ml,2022-08-12,4.161,6.4,16.0
tt11080042,0.0,0.0,,en,2021-03-20,2.105,0.0,0.0
tt11080108,0.0,0.0,PG-13,en,2021-02-12,14.488,7.2,523.0
tt11080676,0.0,0.0,,de,2021-07-15,2.849,6.8,25.0
tt11083442,0.0,0.0,,en,2022-04-28,2.07,0.0,0.0
tt11083552,40000000.0,103966000.0,R,en,2021-04-22,218.094,7.7,3598.0
tt11084388,0.0,0.0,,en,2022-10-11,1.531,0.0,0.0
tt11084432,0.0,0.0,,en,2021-06-25,4.899,6.3,23.0
tt11084896,30000000.0,17635200.0,PG,en,2021-05-20,154.929,7.5,367.0
tt11086194,0.0,0.0,,ml,2023-01-26,2.372,9.5,1.0
tt11086254,0.0,0.0,,en,2021-02-04,3.634,7.8,3.0
tt11087960,1183020.0,0.0,,fr,2021-11-25,11.454,7.3,65.0
tt11090178,0.0,0.0,,zh,2021-11-26,0.765,7.0,2.0
tt11093266,0.0,0.0,,fr,2021-07-16,5.414,7.2,27.0
tt11096780,0.0,0.0,,en,2021-07-01,3.176,5.0,3.0
tt11100724,0.0,0.0,,en,2021-04-02,0.679,0.0,0.0
tt11100764,0.0,0.0,,ml,2022-05-27,0.6,0.0,0.0
tt11101622,0.0,0.0,,es,2021-03-12,1.821,0.0,0.0
tt11102262,0.0,0.0,,ta,2022-08-12,16.733,6.071,7.0
tt11102314,0.0,0.0,NR,hi,2021-01-15,2.937,7.0,23.0
tt11105376,0.0,0.0,,en,2021-08-02,4.476,5.9,32.0
tt11105790,0.0,0.0,,ar,2022-01-06,1.954,9.0,2.0
tt11110938,0.0,0.0,,en,2022-02-21,2.392,0.0,0.0
tt11112784,0.0,0.0,,ar,2022-01-20,4.126,6.182,55.0
tt11112808,0.0,0.0,NR,hi,2022-12-23,7.681,7.0,2.0
tt11115706,0.0,0.0,,en,2021-09-11,1.681,4.0,1.0
tt11116374,0.0,0.0,R,it,2021-04-21,12.845,4.0,87.0
tt11116642,0.0,0.0,PG-13,en,2022-06-16,5.562,6.543,23.0
tt11116912,0.0,0.0,PG-13,no,2022-12-01,2516.59,6.648,935.0
tt11120636,0.0,0.0,,fa,2022-04-27,1.217,1.0,1.0
tt11121174,0.0,0.0,,en,2021-09-28,3.27,2.0,1.0
tt11121664,0.0,750000.0,R,en,2021-09-10,30.568,7.6,133.0
tt11123012,0.0,0.0,,en,2021-10-08,2.855,5.9,10.0
tt11123132,0.0,0.0,,el,2021-05-21,1.031,6.0,1.0
tt11124146,0.0,0.0,,en,2022-11-08,0.6,0.0,0.0
tt11125620,0.0,119815000.0,PG,en,2021-10-01,260.543,7.1,838.0
tt11125908,0.0,0.0,G,en,2022-11-04,0.6,0.0,0.0
tt11127404,0.0,0.0,,ml,2022-07-07,2.413,5.667,9.0
tt11127680,0.0,0.0,R,en,2021-07-05,46.595,7.4,135.0
tt11128342,0.0,0.0,,nl,2021-04-23,0.609,6.8,5.0
tt11128440,7000000.0,0.0,R,en,2022-09-04,25.989,6.415,94.0
tt11131400,0.0,0.0,,en,2022-08-01,0.6,5.0,2.0
tt11131464,0.0,0.0,R,en,2021-12-17,215.384,6.5,49.0
tt11131918,0.0,0.0,NR,en,2021-03-05,2.121,0.0,0.0
tt11131988,0.0,0.0,,en,2021-04-09,0.695,0.0,0.0
tt11132688,0.0,0.0,,de,2021-09-25,0.752,8.0,1.0
tt11136276,0.0,74701.0,,fr,2021-09-10,48.202,6.2,32.0
tt11137028,0.0,0.0,,en,2021-09-11,1.234,0.0,0.0
tt11137920,0.0,0.0,,kn,2022-05-20,1.4,0.0,0.0
tt11138512,70000000.0,69633100.0,R,en,2022-04-07,233.649,7.1,2929.0
tt11138912,0.0,0.0,,gu,2022-07-08,0.6,8.5,2.0
tt11138982,0.0,0.0,,de,2021-09-09,1.263,0.0,0.0
tt11142762,0.0,0.0,NR,hi,2021-03-26,3.229,7.1,19.0
tt11143176,0.0,0.0,,kn,2021-02-05,0.942,0.0,0.0
tt11143400,0.0,0.0,,ta,2021-09-10,1.4,6.8,3.0
tt11143434,0.0,0.0,,ta,2021-04-11,1.771,5.6,5.0
tt11143444,0.0,0.0,,ta,2022-01-13,1.4,7.0,1.0
tt11143480,0.0,0.0,,ta,2021-08-27,1.531,8.0,3.0
tt11145118,0.0,0.0,PG-13,en,2023-03-01,94.893,0.0,0.0
tt11146072,0.0,0.0,,en,2021-06-24,3.721,4.8,5.0
tt11146760,661839.0,132367.0,,mr,2022-02-04,0.6,0.0,0.0
tt11151336,0.0,0.0,,en,2021-10-22,6.549,5.3,32.0
tt11151768,7007.0,0.0,,en,2021-08-27,3.84,0.0,0.0
tt11151916,0.0,0.0,,en,2022-12-08,4.85,4.9,7.0
tt11152422,0.0,0.0,,it,2021-04-12,1.468,5.9,23.0
tt11154768,0.0,0.0,,en,2022-01-27,1.639,0.0,0.0
tt11155784,0.0,0.0,,de,2021-10-14,2.571,6.6,13.0
tt11155912,0.0,0.0,,en,2022-05-06,22.132,0.0,0.0
tt11156986,0.0,0.0,,en,2021-06-28,1.413,4.5,2.0
tt11160650,0.0,0.0,R,en,2022-05-13,8.711,0.0,0.0
tt11162178,0.0,0.0,,en,2021-10-19,2.398,2.0,1.0
